time,date_jst,path,method,status_code,user_agent,request_id,user_id
2022-11-24T20:15:20Z,2022-11-25,/items,GET,200,"Mozilla/5.0 (Linux; Android 11; Pixel 4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36",841f6075-1bcc-454a-8536-ed05608cfd8a,200031
2022-11-22T04:32:43Z,2022-11-22,/items,GET,200,"Mozilla/5.0 (Linux; Android 11; Pixel 4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36",c59c22c2-7cf2-48e0-b952-531b2dd0c349,200031
2022-11-25T15:44:16Z,2022-11-26,/ranking/daily,GET,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",126c40d7-8dc9-4425-a9a0-6db24ab08a21,200032
2022-11-12T01:22:49Z,2022-11-12,/,GET,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",181fc3fe-eccb-4f80-9e1f-6250bc2d99b3,200032
2022-11-16T20:33:12Z,2022-11-17,/ranking/daily,GET,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",ad17b123-1991-4608-bd28-0218e6fa98b4,200032
2022-11-25T06:17:22Z,2022-11-25,/,GET,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",e801ad8f-51f6-4584-95d2-5a89aa664f7c,200032
2022-11-16T07:29:08Z,2022-11-16,/ranking/daily,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0,aafd87b2-c0d2-42e6-9b73-f362b821ecb2,200033
2022-11-13T17:30:26Z,2022-11-14,/items,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0,5161c727-c40b-48bb-9b5b-a81800720742,200033
2022-11-26T16:55:35Z,2022-11-27,/ranking,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0,19b07ae9-5259-47a7-8fca-6b47d0a03eb0,200033
2022-11-19T02:12:31Z,2022-11-19,/items,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0,c0eaf0c4-d8ad-4f99-96c3-0580b97a2d34,200033
2022-11-11T21:09:27Z,2022-11-12,/,GET,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",425cdcba-001e-4ef7-8abc-8c3b8afaa12b,200034
2022-11-12T09:57:13Z,2022-11-12,/ranking/daily,GET,200,"Mozilla/5.0 (Linux; Android 11; Pixel 4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36",9a7f7f16-3c0d-4c16-b611-95b0e428d6e8,200035
2022-11-14T10:56:05Z,2022-11-14,/,GET,200,"Mozilla/5.0 (Linux; Android 11; Pixel 4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36",edbe9d95-ccc3-47c3-94c5-28bde28b90b0,200035
2022-11-20T14:13:56Z,2022-11-20,/,GET,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",2702a6c3-db3c-4abb-bb30-7fa8fed7a1d9,200036
2022-11-14T21:37:23Z,2022-11-15,/items,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0,bf3ac338-b21f-482c-b29f-f101bd9a78c2,200037
2022-11-23T13:30:29Z,2022-11-23,/,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0,5e6885ce-6374-43f1-9a71-19f0a8626552,200037
2022-11-22T07:21:18Z,2022-11-22,/ranking/daily,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0,ee0be3f6-86f8-4450-a6dc-24e87c58a944,200037
2022-11-18T10:18:19Z,2022-11-18,/items,GET,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",13884df7-d9d5-49cd-a608-6716ffd9a162,200038
2022-11-19T02:54:43Z,2022-11-19,/ranking,GET,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",f5ac9a4b-66f7-4a7d-b11b-fa03bdcc76f2,200038
2022-11-20T02:26:14Z,2022-11-20,/items,GET,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",ab2d7374-c024-48ed-8f59-9c68972f68da,200038
2022-11-11T02:42:38Z,2022-11-11,/ranking,GET,200,"Mozilla/5.0 (Linux; Android 11; Pixel 4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36",fe4b9d88-b69d-4f60-8655-c8fcdcbad9e8,200039
2022-11-28T05:47:29Z,2022-11-28,/items,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0,8088bbda-bf31-4b50-8af5-ca55b0701641,200040
2022-11-24T11:17:12Z,2022-11-24,/items,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0,e3233bd4-eb75-49df-bd39-2d231c352ebe,200040
2022-11-26T19:37:42Z,2022-11-27,/,GET,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",56421850-1cd0-4955-8032-af94c44b8dbe,200041
2022-11-22T12:14:50Z,2022-11-22,/,GET,200,"Mozilla/5.0 (Linux; Android 11; Pixel 4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36",2a463a2a-eaa2-4234-b2bf-0f3d72214e10,200042
2022-11-23T07:55:56Z,2022-11-23,/items,GET,200,"Mozilla/5.0 (Linux; Android 11; Pixel 4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36",a45caa66-8668-40f2-8f63-0b4d35ac91be,200042
2022-11-22T19:53:17Z,2022-11-23,/ranking,GET,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",4d5ea460-6905-4b4b-ac64-d915f35289a2,200043
2022-11-14T23:15:41Z,2022-11-15,/ranking,GET,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",b8d9136e-d2e4-4a50-ab72-2e5617436cb1,200043
2022-11-18T17:21:49Z,2022-11-19,/ranking,GET,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",d8db24d9-07d1-4f78-ae20-2f4eba77f041,200043
2022-11-13T02:30:18Z,2022-11-13,/ranking/daily,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0,7b451203-88a0-4937-bd5b-632d6ca5e4f7,200045
2022-11-23T12:38:50Z,2022-11-23,/,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0,fbf6500d-e28b-4286-bbce-3c627ee52b9a,200045
2022-11-19T01:57:41Z,2022-11-19,/ranking/daily,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0,14334281-9bf4-46d8-96b3-07d3a1d969bc,200046
2022-11-12T09:27:27Z,2022-11-12,/ranking,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0,8e539631-f4e5-408e-b5b2-ccc7dae0a3c0,200046
2022-11-16T22:16:51Z,2022-11-17,/ranking,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0,43fcb121-fd12-4a13-95a9-cbf2fb392f5e,200046
2022-11-21T20:15:20Z,2022-11-22,/,GET,200,"Mozilla/5.0 (Linux; Android 11; Pixel 4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36",8d269431-3c1a-4741-8c1d-b992c0ecfca7,200047
2022-11-16T04:11:33Z,2022-11-16,/items,GET,200,"Mozilla/5.0 (Linux; Android 11; Pixel 4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36",256f5fe4-88a2-4cef-8060-4eba8abe0971,200049
2022-11-10T21:59:12Z,2022-11-11,/ranking,GET,200,"Mozilla/5.0 (Linux; Android 11; Pixel 4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36",2d8bdd1e-3edd-4de3-a9c7-a42e4cbac6a1,200049
2022-11-26T12:09:32Z,2022-11-26,/,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0,bf6b5a28-cf51-4ff3-a780-d4ccbd01b372,200050
2022-11-23T04:48:25Z,2022-11-23,/items,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0,7cb2ef2a-5cdf-4bfd-a013-af9b185968dc,200050
2022-11-12T16:42:29Z,2022-11-13,/ranking,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0,a59f90c1-2602-4050-8d42-22053fd1ba94,200051
2022-11-11T18:59:08Z,2022-11-12,/items,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0,1c40e91c-264d-42e0-80d2-8967010c48ae,200051
2022-11-17T09:28:37Z,2022-11-17,/items,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0,eac319d0-60f3-4d90-980c-c79c6cb426b1,200051
2022-11-20T12:40:15Z,2022-11-20,/ranking,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0,fb3c6d65-6200-448c-a8a2-1939365e3a2a,200052
2022-11-17T10:19:42Z,2022-11-17,/,GET,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",ebac098e-64dd-4a70-8933-d676fabf4364,200053
2022-11-11T10:31:28Z,2022-11-11,/,GET,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",565e390b-2678-49ac-9cd8-1d402d9ff51a,200053
2022-11-22T11:11:20Z,2022-11-22,/,GET,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604.1",62e3e2d0-035e-40f9-aeaa-a07fee452f95,200054
